transaction_id,order_date,customer_id,customer_name,region,product_category,quantity,unit_price,total_amount,payment_mode,order_status,created_timestamp
328598,25-10-2022,3724,Customer_2672,East,Electronics,4,939.85,3759.4,credit card,Cancelled,10:22.0
328599,,4381,Customer_3529,,Furniture,4,3046.15,12184.6,Debit Card,Completed,10:22.0
328600,12-11-2022,1403,Customer_981,East,Groceries,2,2554.86,5109.72,Credit Card,Pending,10:22.0
328601,15-07-2022,4015,Customer_5566,,Clothing,3,228.17,684.51,Debit Card,Pending,10:22.0
328602,02/16/2022,4839,Customer_5002,,Groceries,5,1677.26,8386.3,UPI,Completed,10:22.0
328603,09/28/2022,3502,Customer_4029,West,Furniture,1,1037.11,1037.11,Credit Card,Pending,10:22.0
328604,28-08-2022,4868,Customer_1834,East,Groceries,4,2014.19,8056.76,Debit Card,Completed,10:22.0
328605,04-01-2023,2953,Customer_4039,East,Electronics,5,1284.98,6424.9,Debit Card,Cancelled,10:22.0
328606,,2557,Customer_2241,South,Furniture,5,4187.82,17530.8,,,10:22.0
328607,08/15/2023,4525,Customer_473,North,Groceries,4,3518.65,14074.6,UPI,Cancelled,10:22.0
328608,11-12-2023,1075,Customer_118,,Furniture,2,3726.56,7453.12,Debit Card,Cancelled,10:22.0
328609,12/21/2022,4443,Customer_2066,South,Groceries,4,1868.25,7473,UPI,Pending,10:22.0
328610,04/16/2023,3101,Customer_114,South,Furniture,5,116.89,584.45,UPI,Pending,10:22.0
328611,05-05-2024,2705,Customer_4776,,Furniture,3,1173.85,3750.32,Debit Card,,10:22.0
328612,04/15/2022,2709,Customer_5746,South,Groceries,2,3800.96,7601.92,UPI,Cancelled,10:22.0
328613,08/15/2022,1248,Customer_840,South,Groceries,4,3053.9,12215.6,credit card,Completed,10:22.0
328614,19-09-2022,4355,Customer_27,North,Groceries,1,2739.03,2739.03,credit card,Pending,10:22.0
328615,15-04-2023,3649,Customer_3203,North,Groceries,4,1474.55,5898.2,UPI,Cancelled,10:22.0
328616,09-04-2023,2275,Customer_2039,,Furniture,5,471.14,2355.7,Debit Card,completed,10:22.0
328617,31-07-2022,2480,Customer_1668,north ,Clothing,5,3945.85,19729.25,,completed,10:22.0
328618,,4632,Customer_1072,north ,Electronics,1,289.41,289.41,UPI,completed,10:22.0
328619,05-06-2022,1410,Customer_5854,north ,Electronics,2,389.77,779.54,Credit Card,Cancelled,10:22.0
328620,13-11-2023,2190,Customer_4447,South,Electronics,5,1545.18,7725.9,Credit Card,completed,10:22.0
328621,,2627,Customer_4183,,Clothing,2,2907.38,5814.76,,,10:22.0
328622,17-07-2023,1627,Customer_4938,SOUTH,Furniture,2,4961.91,9923.82,credit card,Pending,10:22.0
328623,19-12-2023,1735,Customer_1737,SOUTH,Clothing,4,544.14,2176.56,Cash,completed,10:22.0
328624,06-01-2024,3785,Customer_4965,,Groceries,2,2418.54,4837.08,Credit Card,Cancelled,10:22.0
328625,04-07-2022,1567,Customer_4265,East,Electronics,5,3048.59,15242.95,Credit Card,Pending,10:22.0
328626,10/20/2023,2247,Customer_4514,SOUTH,Furniture,5,4133.22,20666.1,UPI,Pending,10:22.0
328627,19-02-2022,1969,Customer_3090,,Groceries,3,3479.11,10437.33,credit card,Completed,10:22.0
328628,,2826,Customer_3073,,Clothing,2,4057.93,9586.68,Credit Card,Completed,10:22.0
328629,12-02-2024,3961,Customer_5945,South,Groceries,3,2660.1,6768.88,Credit Card,,10:22.0
328630,01-04-2023,4832,Customer_3796,North,Groceries,4,2226.46,8905.84,Credit Card,Completed,10:22.0
328631,24-05-2023,3468,Customer_4610,East,Furniture,3,3131.77,9395.31,Debit Card,,10:22.0
328632,04-06-2023,4963,Customer_3386,,Groceries,2,4514.27,9028.54,,Cancelled,10:22.0
328633,04-11-2023,4223,Customer_1305,South,Groceries,5,2799.15,13995.75,Cash,completed,10:22.0
328634,16-08-2022,2303,Customer_2922,East,Electronics,4,3067.41,12269.64,Debit Card,Pending,10:22.0
328635,30-08-2023,1541,Customer_1876,,Groceries,2,1756.08,3512.16,UPI,Cancelled,10:22.0
328636,05-06-2022,1154,Customer_633,South,Groceries,4,3021,12084,UPI,Completed,10:22.0
328637,01/15/2023,3717,Customer_100,North,Furniture,1,3176.04,3176.04,credit card,Completed,10:22.0
328638,13-12-2022,4971,Customer_5004,SOUTH,Clothing,2,3791.78,7583.56,Debit Card,Pending,10:22.0
328639,27-03-2024,3842,Customer_4752,SOUTH,Furniture,1,2903.67,2903.67,credit card,Pending,10:22.0
328640,03-06-2022,2132,Customer_4347,East,Furniture,3,1068,3204,Credit Card,Cancelled,10:22.0
328641,03-09-2022,3498,Customer_4419,West,Clothing,2,2951.44,5902.88,credit card,completed,10:22.0
328642,11/20/2022,1133,Customer_5304,,Clothing,1,1559.57,1559.57,Cash,,10:22.0
328643,03/27/2022,2542,Customer_5180,East,Electronics,5,527.89,2639.45,Credit Card,,10:22.0
328644,08-09-2022,4446,Customer_2437,South,Clothing,3,4144.62,12433.86,UPI,completed,10:22.0
328645,22-10-2022,1340,Customer_2794,West,Clothing,2,423.75,847.5,,,10:22.0
328646,11/23/2022,4526,Customer_885,SOUTH,Furniture,2,3195.35,6390.7,UPI,completed,10:22.0
328647,10-08-2022,4329,Customer_3258,North,Electronics,5,4943.62,24718.1,Credit Card,Completed,10:22.0
328648,07/24/2022,1456,Customer_1621,South,Clothing,5,529.33,2646.65,,Cancelled,10:22.0
328649,22-05-2024,4266,Customer_3717,North,Electronics,1,1178.65,885.83,Credit Card,Cancelled,10:22.0
328650,,3799,Customer_5137,North,Clothing,1,3827.94,3827.94,Debit Card,,10:22.0
328651,30-12-2023,4214,Customer_2764,East,Electronics,1,574.78,738.42,UPI,completed,10:22.0
328652,15-11-2022,3082,Customer_3161,SOUTH,Clothing,4,4180.35,16721.4,Credit Card,Cancelled,10:22.0
328653,26-05-2022,1212,Customer_4184,SOUTH,Furniture,3,101.32,303.96,UPI,completed,10:22.0
328654,04/22/2024,3832,Customer_817,West,Electronics,2,4460.74,8921.48,Cash,Pending,10:22.0
328655,23-07-2022,3885,Customer_3026,SOUTH,Furniture,3,427.43,1282.29,Credit Card,Completed,10:22.0
328656,05/16/2022,2166,Customer_1183,north ,Groceries,5,4617.7,23088.5,credit card,Pending,10:22.0
328657,,2547,Customer_2211,North,Clothing,3,4336.3,13008.9,credit card,Pending,10:22.0
328658,26-07-2023,3720,Customer_5541,West,Clothing,3,2743.86,8231.58,Cash,completed,10:22.0
328659,06-03-2024,4964,Customer_2574,West,Furniture,1,3911.95,3911.95,UPI,completed,10:22.0
328660,,3953,Customer_960,north ,Electronics,5,466.9,2334.5,Debit Card,completed,10:22.0
328661,,4781,Customer_2387,north ,Groceries,3,762.22,2286.66,UPI,,10:22.0
328662,20-06-2022,2705,Customer_499,South,Clothing,2,1909.51,3819.02,Credit Card,Completed,10:22.0
328663,03-01-2024,3720,Customer_1409,North,Electronics,1,2733.55,2733.55,,completed,10:22.0
328664,07-04-2023,2911,Customer_5528,,Clothing,3,4354.25,13062.75,Cash,Pending,10:22.0
328665,05/29/2024,1012,Customer_4261,SOUTH,Clothing,5,2759.13,13795.65,UPI,completed,10:22.0
328666,,4453,Customer_3224,SOUTH,Groceries,2,3359.51,6719.02,Debit Card,Pending,10:22.0
328667,05-04-2023,4777,Customer_4921,north ,Groceries,5,3431.43,17157.15,Debit Card,Cancelled,10:22.0
328668,20-04-2022,4601,Customer_5201,north ,Electronics,5,4400.08,16327.31,,,10:22.0
328669,28-08-2023,4697,Customer_3571,SOUTH,Furniture,5,3906.1,19530.5,Cash,Completed,10:22.0
328670,13-04-2024,3768,Customer_4205,,Groceries,4,4887.45,19549.8,Credit Card,completed,10:22.0
328671,08/29/2023,4425,Customer_4268,SOUTH,Electronics,2,198.06,396.12,Cash,,10:22.0
328672,08/30/2023,3823,Customer_824,East,Clothing,5,1118.36,5591.8,Credit Card,Cancelled,10:22.0
328673,23-10-2022,4383,Customer_1360,North,Clothing,4,4659.18,18636.72,Cash,Completed,10:22.0
328674,13-06-2024,1476,Customer_3959,,Electronics,1,3981.88,3981.88,Cash,Pending,10:22.0
328675,10-03-2022,2925,Customer_5253,South,Electronics,4,1410.08,5640.32,Cash,Pending,10:22.0
328676,11-11-2022,1718,Customer_2542,,Clothing,1,4873.81,6328.12,UPI,,10:22.0
328677,11/21/2023,1606,Customer_2947,West,Groceries,4,4362.42,17449.68,credit card,,10:22.0
328678,13-04-2024,2452,Customer_699,North,Electronics,5,416.82,2084.1,,Pending,10:22.0
328679,14-10-2023,4101,Customer_2263,north ,Groceries,4,4075.42,16301.68,credit card,Pending,10:22.0
328680,05-03-2022,1979,Customer_1474,North,Electronics,4,3943.99,15775.96,Debit Card,Pending,10:22.0
328681,06-02-2024,3713,Customer_4893,East,Electronics,5,1183.65,5918.25,UPI,Completed,10:22.0
328682,13-08-2023,1659,Customer_5388,north ,Groceries,1,3379.31,3808.02,Credit Card,Completed,10:22.0
328683,06/19/2023,1439,Customer_905,West,Furniture,5,4854.11,31545.93,UPI,completed,10:22.0
328684,28-09-2023,4095,Customer_3238,South,Furniture,2,3411.76,6823.52,Cash,Cancelled,10:22.0
328685,08/22/2023,3107,Customer_5216,East,Electronics,4,4087.45,19490.37,Credit Card,Pending,10:22.0
328686,03-11-2023,3855,Customer_1098,East,Clothing,2,586.99,1173.98,,Pending,10:22.0
328687,03-01-2024,2455,Customer_2432,East,Clothing,5,3664.55,18322.75,Credit Card,Completed,10:22.0
328688,18-10-2023,2551,Customer_562,South,Electronics,5,1103.3,5516.5,Cash,Completed,10:22.0
328689,07/16/2023,4641,Customer_4717,north ,Electronics,3,452.09,1356.27,UPI,Pending,10:22.0
328690,01-01-2023,4139,Customer_5458,East,Furniture,2,2805.18,5610.36,,Pending,10:22.0
328691,12-11-2023,1865,Customer_142,East,Groceries,3,3777.99,11333.97,Debit Card,,10:22.0
328692,28-05-2022,4138,Customer_1169,South,Groceries,2,2779.05,5558.1,Cash,completed,10:22.0
328693,06-10-2023,4708,Customer_3292,North,Electronics,3,4664.82,13994.46,UPI,Pending,10:22.0
328694,08-04-2023,1194,Customer_5884,,Furniture,3,3508.77,10526.31,,,10:22.0
328695,07/26/2023,2854,Customer_3157,South,Furniture,2,676.12,1352.24,Cash,Pending,10:22.0
328696,01-02-2023,3341,Customer_3902,SOUTH,Groceries,5,4679.14,24026.25,Debit Card,Cancelled,10:22.0
328697,04/21/2024,3928,Customer_745,SOUTH,Groceries,1,849.15,959.66,Cash,,10:22.0
328698,24-11-2022,4392,Customer_98,,Electronics,5,3815.45,19077.25,Credit Card,Completed,10:22.0
328699,06/13/2023,4339,Customer_1614,,Groceries,1,827.86,827.86,,completed,10:22.0
328700,14-10-2023,3258,Customer_1668,West,Clothing,2,4993.04,9986.08,UPI,Completed,10:22.0
328701,15-02-2022,4810,Customer_908,West,Furniture,4,1727.72,7711.33,Debit Card,Cancelled,10:22.0
328702,27-10-2023,4313,Customer_2671,SOUTH,Electronics,5,2530.05,12650.25,Debit Card,Cancelled,10:22.0
328703,30-06-2022,4059,Customer_3190,north ,Electronics,3,2387.5,6896.79,UPI,Pending,10:22.0
328704,27-04-2022,4268,Customer_3722,,Clothing,5,599.3,2115.49,Cash,Cancelled,10:22.0
328705,,4114,Customer_5426,SOUTH,Furniture,2,2520.67,5041.34,Credit Card,Cancelled,10:22.0
328706,08-11-2023,4890,Customer_1796,West,Furniture,4,832.58,3980.67,,completed,10:22.0
328707,06-08-2024,4494,Customer_385,East,Groceries,4,4029.71,16118.84,credit card,,10:22.0
328708,12/29/2023,3505,Customer_1520,SOUTH,Electronics,5,4795.74,23978.7,Credit Card,completed,10:22.0
328709,20-01-2023,3185,Customer_5936,South,Groceries,5,4059.49,20297.45,,,10:22.0
328710,08/19/2023,3276,Customer_3221,West,Furniture,5,2212.21,11061.05,Cash,,10:22.0
328711,26-03-2022,4363,Customer_5017,East,Furniture,2,111.62,223.24,Cash,Pending,10:22.0
328712,26-04-2022,4441,Customer_872,,Electronics,1,279.55,279.55,Credit Card,,10:22.0
328713,02/15/2022,2912,Customer_5261,north ,Furniture,1,2525.67,2525.67,UPI,Pending,10:22.0
328714,01-07-2022,3274,Customer_4182,South,Groceries,3,3429.49,10288.47,,,10:22.0
328715,01-06-2023,4416,Customer_4715,South,Clothing,2,4115.62,8231.24,UPI,Completed,10:22.0
328716,07-01-2022,2712,Customer_2712,North,Furniture,4,3037.7,12150.8,Credit Card,Pending,10:22.0
328717,14-11-2023,4834,Customer_5211,,Groceries,3,4893.73,14681.19,credit card,Completed,10:22.0
328718,09/18/2023,1946,Customer_4900,north ,Groceries,4,2519.51,10078.04,Cash,Pending,10:22.0
328719,01-04-2022,4001,Customer_1258,SOUTH,Clothing,4,3040.14,12160.56,,completed,10:22.0
328720,02-03-2024,4710,Customer_2571,West,Groceries,5,1227.5,6137.5,Cash,Completed,10:22.0
328721,,3782,Customer_5277,north ,Clothing,4,1764.34,7057.36,Cash,completed,10:22.0
328722,30-01-2022,4450,Customer_4260,SOUTH,Groceries,4,3447.35,9709.61,credit card,Pending,10:22.0
328723,03/28/2022,3403,Customer_844,West,Furniture,2,3048.04,7250.55,credit card,Pending,10:22.0
328724,10-12-2022,1210,Customer_2836,East,Furniture,5,1911.28,9556.4,Credit Card,completed,10:22.0
328725,,2909,Customer_5948,South,Clothing,5,648.71,3243.55,Credit Card,,10:22.0
328726,05-01-2022,2798,Customer_504,north ,Clothing,3,1778.81,5336.43,UPI,completed,10:22.0
328727,16-05-2022,1392,Customer_5338,SOUTH,Electronics,5,316.36,1581.8,UPI,Completed,10:22.0
328728,22-07-2022,4544,Customer_556,East,Electronics,1,2945.76,2945.76,,Pending,10:22.0
328729,10-12-2022,3198,Customer_4155,East,Clothing,2,1682.78,3365.56,credit card,Cancelled,10:22.0
328730,01/17/2022,4020,Customer_559,East,Groceries,3,1961.26,5883.78,UPI,Pending,10:22.0
328731,13-04-2024,4577,Customer_3476,north ,Groceries,1,2917.93,2933.86,Cash,Cancelled,10:22.0
328732,06-07-2023,2910,Customer_934,SOUTH,Groceries,4,2948.31,11793.24,credit card,completed,10:22.0
328733,27-05-2024,4902,Customer_2315,north ,Electronics,1,2982.88,2136.89,credit card,Completed,10:22.0
328734,10-09-2022,2577,Customer_110,,Furniture,3,2508.8,7526.4,credit card,completed,10:22.0
328735,05-12-2022,4594,Customer_195,north ,Clothing,5,2491.8,12459,Debit Card,,10:22.0
328736,07-02-2024,2378,Customer_2344,north ,Electronics,2,4123.98,8247.96,credit card,Pending,10:22.0
328737,07-03-2022,4031,Customer_3746,,Groceries,3,2391.02,7799.45,Debit Card,Cancelled,10:22.0
328738,,2441,Customer_2968,north ,Electronics,1,2726.55,2726.55,,completed,10:22.0
328739,09-01-2022,1556,Customer_2416,South,Groceries,1,4942.33,4942.33,Cash,Cancelled,10:22.0
328740,06-11-2022,4790,Customer_5455,,Clothing,3,987.15,2961.45,Credit Card,Completed,10:22.0
328741,27-06-2022,1266,Customer_953,North,Furniture,3,3659.46,10978.38,,Pending,10:22.0
328742,21-03-2023,3867,Customer_1986,north ,Furniture,3,2418.62,7255.86,Debit Card,Pending,10:22.0
328743,05-05-2022,3642,Customer_4254,South,Furniture,5,4169.65,20848.25,Credit Card,Completed,10:22.0
328744,01-06-2024,1827,Customer_1788,,Groceries,3,2079.76,6239.28,UPI,Completed,10:22.0
328745,26-04-2022,3863,Customer_1874,West,Furniture,4,1584.65,6338.6,credit card,Pending,10:22.0
328746,,2819,Customer_2741,West,Furniture,2,1118.15,2236.3,UPI,Pending,10:22.0
328747,21-02-2022,2007,Customer_4135,South,Clothing,2,4373.96,6249.75,,Pending,10:22.0
328748,11-01-2023,2720,Customer_5543,South,Electronics,4,3619.81,14479.24,Debit Card,Completed,10:22.0
328749,19-12-2023,1421,Customer_2633,SOUTH,Electronics,1,476.81,476.81,credit card,Pending,10:22.0
328750,08-12-2023,1397,Customer_4533,West,Electronics,1,3596.1,3596.1,Debit Card,Completed,10:22.0
328751,06/16/2023,2222,Customer_329,West,Furniture,1,271.58,271.58,credit card,,10:22.0
328752,26-02-2024,2781,Customer_1336,north ,Electronics,1,989.97,989.97,UPI,completed,10:22.0
328753,21-05-2022,3719,Customer_5400,SOUTH,Clothing,5,3004.71,13656.06,credit card,completed,10:22.0
328754,08/20/2022,1695,Customer_2608,,Furniture,4,2371.2,9484.8,Cash,Completed,10:22.0
328755,,2792,Customer_1589,,Furniture,2,4218.37,8436.74,credit card,completed,10:22.0
328756,18-08-2022,3108,Customer_3493,North,Groceries,4,3078.66,12314.64,UPI,Pending,10:22.0
328757,31-01-2024,4062,Customer_3314,North,Electronics,2,4828.38,9656.76,,Pending,10:22.0
328758,17-10-2022,1469,Customer_2092,East,Clothing,1,4290.4,4290.4,UPI,completed,10:22.0
328759,,4296,Customer_933,West,Furniture,5,1767.05,8835.25,UPI,Completed,10:22.0
328760,26-04-2022,4887,Customer_4916,North,Electronics,3,4187.34,12562.02,Debit Card,Cancelled,10:22.0
328761,09/17/2023,2163,Customer_4606,SOUTH,Furniture,3,4362.68,13088.04,Credit Card,Cancelled,10:22.0
328762,13-05-2022,3844,Customer_3543,,Electronics,1,4851.65,4851.65,Credit Card,,10:22.0
328763,09-09-2023,1800,Customer_5643,North,Groceries,1,161.56,161.56,credit card,Pending,10:22.0
328764,18-06-2024,3848,Customer_1079,north ,Clothing,4,4386.25,17545,Cash,completed,10:22.0
328765,06-03-2022,3325,Customer_331,north ,Electronics,5,442.49,2212.45,UPI,Completed,10:22.0
328766,12-07-2023,4195,Customer_3275,,Electronics,5,2687.77,13438.85,,Completed,10:22.0
328767,24-04-2023,3034,Customer_3552,South,Furniture,4,2131.85,8527.4,,,10:22.0
328768,31-10-2022,4141,Customer_1128,SOUTH,Clothing,5,4607.42,23037.1,,Cancelled,10:22.0
328769,29-01-2022,2630,Customer_3632,north ,Electronics,5,2085.24,10426.2,UPI,Pending,10:22.0
328770,31-01-2024,4564,Customer_4914,West,Electronics,3,3020.61,9061.83,,completed,10:22.0
328771,16-02-2024,2784,Customer_1625,north ,Clothing,5,3490.21,17451.05,Cash,,10:22.0
328772,03/29/2023,2747,Customer_4051,South,Groceries,1,193.25,193.25,Debit Card,Cancelled,10:22.0
328773,13-04-2023,4663,Customer_3132,north ,Groceries,3,2995.56,8986.68,Debit Card,completed,10:22.0
328774,01/20/2023,1928,Customer_1363,,Electronics,1,2638.16,2638.16,Credit Card,Cancelled,10:22.0
328775,,4210,Customer_1811,SOUTH,Furniture,1,3010.64,3010.64,Debit Card,Pending,10:22.0
328776,01/20/2023,2953,Customer_2412,West,Groceries,4,471.15,1884.6,,completed,10:22.0
328777,08/17/2023,2252,Customer_1241,SOUTH,Clothing,5,372.24,1861.2,Credit Card,completed,10:22.0
328778,03-08-2022,3486,Customer_327,,Furniture,5,969.97,4849.85,Credit Card,,10:22.0
328779,01-06-2022,1228,Customer_5264,,Clothing,5,4360.55,21802.75,,completed,10:22.0
328780,19-09-2022,4163,Customer_4507,north ,Furniture,5,1846.71,9233.55,Credit Card,Pending,10:22.0
328781,06-06-2023,3238,Customer_545,north ,Furniture,3,2226.76,6680.28,Credit Card,Cancelled,10:22.0
328782,23-01-2023,2029,Customer_207,East,Furniture,2,2011.81,4023.62,Debit Card,completed,10:22.0
328783,04-05-2024,3859,Customer_4754,north ,Furniture,1,3600.41,3600.41,UPI,Cancelled,10:22.0
328784,11-01-2024,3432,Customer_1024,SOUTH,Furniture,2,1371.43,2742.86,Credit Card,Cancelled,10:22.0
328785,07/27/2023,1036,Customer_3872,,Electronics,2,435.13,870.26,,Completed,10:22.0
328786,19-08-2022,1981,Customer_4884,East,Electronics,2,1953.06,3906.12,Credit Card,Completed,10:22.0
328787,05-07-2022,4552,Customer_5718,West,Groceries,3,3666.39,10999.17,Credit Card,,10:22.0
328788,18-01-2024,3449,Customer_1832,South,Groceries,2,4583.34,9166.68,credit card,,10:22.0
328789,20-06-2023,1101,Customer_1773,South,Clothing,3,349.03,1047.09,Debit Card,Completed,10:22.0
328790,30-01-2023,1092,Customer_2728,North,Electronics,4,4071.43,16285.72,Debit Card,Cancelled,10:22.0
328791,03/13/2022,4558,Customer_2467,East,Electronics,4,424.28,1697.12,credit card,,10:22.0
328792,15-09-2022,4457,Customer_4364,SOUTH,Furniture,4,1720.24,6880.96,Debit Card,completed,10:22.0
328793,10/30/2022,3752,Customer_2084,,Furniture,3,209.28,627.84,credit card,Cancelled,10:22.0
328794,30-06-2022,3885,Customer_781,North,Furniture,3,4566.55,13699.65,Credit Card,,10:22.0
328795,02/17/2022,1751,Customer_2156,SOUTH,Groceries,1,3563.27,3563.27,UPI,,10:22.0
328796,,3558,Customer_563,East,Furniture,2,1908.76,3817.52,Debit Card,Pending,10:22.0
328797,28-09-2023,1666,Customer_1904,,Electronics,5,1949.54,9747.7,Credit Card,,10:22.0
328798,25-01-2024,1873,Customer_3536,,Furniture,5,3235.23,16176.15,UPI,Pending,10:22.0
328799,14-03-2024,4342,Customer_1562,West,Electronics,2,539.28,1078.56,Debit Card,,10:22.0
328800,05-05-2024,2869,Customer_5879,north ,Electronics,5,810.74,4053.7,credit card,Cancelled,10:22.0
328801,12/26/2023,3442,Customer_5612,,Clothing,5,4251.4,21257,UPI,Cancelled,10:22.0
328802,08/21/2022,1004,Customer_3980,East,Clothing,5,1091.33,5456.65,Debit Card,Pending,10:22.0
328803,03/14/2024,3386,Customer_3424,East,Electronics,3,3660.67,10982.01,Credit Card,,10:22.0
328804,05-12-2023,2498,Customer_2636,East,Electronics,3,1206.43,3619.29,UPI,Completed,10:22.0
328805,09-07-2022,1109,Customer_2991,North,Furniture,3,531.92,1434.83,credit card,Completed,10:22.0
328806,03/22/2024,3424,Customer_4395,South,Furniture,2,4510.16,9020.32,Debit Card,completed,10:22.0
328807,12/30/2022,3624,Customer_1018,South,Clothing,4,4518.2,18072.8,UPI,Pending,10:22.0
328808,12-03-2023,4182,Customer_5820,South,Furniture,5,3066.03,12862.93,,Cancelled,10:22.0
328809,,3088,Customer_3023,West,Electronics,1,2363.97,2363.97,Debit Card,Pending,10:22.0
328810,17-07-2022,1352,Customer_1394,,Electronics,3,2808.52,8425.56,,Completed,10:22.0
328811,29-07-2022,4678,Customer_1698,,Groceries,1,2099.82,2099.82,,completed,10:22.0
328812,24-03-2022,2948,Customer_3151,East,Electronics,5,3810.16,19050.8,UPI,Pending,10:22.0
328813,30-04-2023,4686,Customer_4511,South,Electronics,4,3797.35,15189.4,credit card,Pending,10:22.0
328814,09-11-2023,4583,Customer_5603,East,Clothing,1,4113,4113,Credit Card,Cancelled,10:22.0
